pdes,name,H,diameter,albedo,rot_per,e,a,i,om,w,ma
708,Raphaela,10.61,21.43,0.2193,20.918,.08688000220025756,2.66917748757621,3.491739148764804,355.2054553114478,197.7745849140825,232.8612788162761
709,Fringilla,9.04,96.56,0.0459,52.4,.1123660010075053,2.914694504217569,16.29401174629605,324.4929107966381,17.23274024808873,98.32530499062563
710,Gertrud,11.1,26.81,0.0893,8.288,.1353172967791119,3.127118476677061,1.750099508118004,140.1993483405332,100.2518984995699,195.5700190038165
712,Boliviana,8.32,127.57,0.0510,11.7426,.18667087956286,2.576020219761195,12.75920372465915,230.8621308102263,181.8390340438291,75.57398335179998
713,Luscinia,8.97,105.52,0.0410,8.28,.1647321131727587,3.389350289413625,10.35945468235117,217.7151401815764,137.0541679326899,39.34545392353401
714,Ulula,9.0,39.18,0.2711,6.998,.05681656523500436,2.534936961660397,14.26698935725763,233.9120269635508,232.61700839238,341.3522116992885
715,Transvaalia,10.0,28.55,0.2606,11.80,.08341104219678777,2.767385244911682,13.80480271047387,46.18981756251519,299.0726564412128,64.75271117502282
716,Berkeley,10.84,21.28,0.1801,15.55,.08483476285450275,2.813898538419587,8.480666484982468,145.9889005145332,57.27342942557744,78.04257572160157
718,Erida,9.6,72.94,0.0399,17.447,.2006779399442718,3.054483201803879,6.927618781122853,38.61471900009484,174.6744261860046,254.1263888483632
720,Bohlinia,9.6,33.73,0.2029,8.919,.01683650419930976,2.886678301410844,2.356120316038573,35.70881252652011,118.6311333882126,229.7897618142816
721,Tabora,9.26,76.07,0.0604,7.982,.1150602156324957,3.553797922621881,8.318425022745059,38.42813179791392,353.2400952519383,130.1652912718629
723,Hammonia,9.9,35.68,0.1829,5.436,.05407469487355124,2.993896395748466,4.995175050783903,163.3489754235185,246.1085624907474,317.243459227851
725,Amanda,11.81,21.51,0.0721,3.749,.2192749472712761,2.573273935081747,3.786582583761633,68.8161066565727,322.7689323907179,357.5742154674934
726,Joella,10.57,44.02,0.0539,13.04,.2841812260131665,2.566229650099969,15.40848279814479,242.2956719828315,112.4252544652341,60.2982044979702
727,Nipponia,9.5,32.17,0.2423,5.0687,.1048996655691931,2.568023260502964,15.06227350574758,133.0804395717995,275.2890994919848,66.6890598128724
729,Watsonia,9.31,49.15,0.1381,25.230,.0965351240736739,2.760366459460815,18.04242192478576,124.3982195936025,88.32224694200814,94.11285195341509
731,Sorga,9.62,41.78,0.1436,8.184,.1387090898500735,2.991417694804078,10.67994932968539,46.22021756304657,288.3053445525733,179.7043243264211
732,Tjilaki,10.4,37.61,0.0655,12.34,.04448029288847667,2.456001175829631,10.98945275272814,173.3806453879282,64.08211221165183,208.616001206437
733,Mocia,9.05,88.71,0.0539,11.374,.0618225800330755,3.40383716203128,20.27884501772931,341.0211912787618,191.042273903735,323.1794750828337
734,Benda,9.8,70.82,0.0464,7.110,.09863489719782215,3.151944893089926,5.801028478730449,3.180800733565102,67.84743916389958,57.25088288334229
735,Marghanna,9.55,74.32,0.0484,20.62,.3225969863868438,2.727368807800886,16.88468338834648,42.98497842656894,310.0441089746706,268.9714961391819
736,Harvard,11.64,16.66,0.1406,6.7,.1648350856432507,2.202965019539846,4.375243207032333,135.9395186233485,200.5281957522421,145.4759458215872
737,Arequipa,8.81,44.07,0.2723,14.13,.244508493901315,2.590197890944566,12.36715618722294,184.6743246635015,134.3437128573874,242.9547821590151
738,Alagasta,10.13,62.79,0.0398,17.83,.05507847840780904,3.035381996161712,3.534543683956647,132.1154089647209,41.30124198424844,35.28578195044852
739,Mandeville,8.50,107.53,0.0608,11.931,.143087218224608,2.738358441779762,20.66052453452741,136.6150762035851,45.41165246497505,146.2482644527338
740,Cantabia,9.1,90.90,0.0552,64.453,.1107308784909754,3.050864829581155,10.84714193819442,116.0983609488112,47.63663006559475,23.1737715623738
741,Botolphia,10.0,29.64,0.1391,23.93,.07028902458510264,2.71880232053103,8.414810685494432,100.7834189668683,63.0088394143289,236.286991398358
742,Edisona,9.55,45.60,0.1286,18.52,.1188101563188827,3.011488170921515,11.21765092928339,64.22737850111022,284.4581370619042,311.8560589499682
743,Eugenisis,10.2,53.17,0.0625,10.23,.05696502691456085,2.792766970769776,4.827860303354366,229.1336637939492,186.6552201387624,22.02229645573522
744,Aguntina,10.21,58.69,0.0423,17.47,.1192525352925405,3.173218986691937,7.71530848642704,142.664831455324,28.66958829252315,342.466284625617
746,Marlu,10.00,69.75,0.0363,7.787,.2391648781870382,3.106679665063135,17.50739908136636,2.007308472433443,307.1662285892867,60.16920857833586
747,Winchester,7.69,171.71,0.0503,9.4146,.3403705689001948,3.001186263486665,18.16694331154284,130.0826502454252,275.4536959248938,305.3300800291546
748,Simeisa,9.01,102.97,0.0415,11.919,.1879257043963119,3.947454314226053,2.257565238854483,265.5106560277952,178.2733624884715,71.80831062715035
750,Oskar,12.13,20.57,0.0587,6.2584,.1288484728719538,2.44404426337896,3.950974157995175,69.73764631213082,72.38928233862904,279.0282043238478
751,Faina,8.66,110.50,0.0497,23.678,.153053826903429,2.549804249685336,15.60779535163384,78.86508283458669,302.7036895782931,169.0344519327839
752,Sulamitis,10.2,62.77,0.0409,27.367,.07346288072084343,2.463031275467149,5.959186489752698,85.17075308818214,23.46186037340124,204.3117929821897
753,Tiflis,10.21,23.59,0.2616,9.85,.2219529392268641,2.328430450833452,10.0919076134649,61.42228566672134,202.9094711455212,180.5142227263685
754,Malabar,9.19,87.62,0.0485,11.740,.04795937597985551,2.987924946491561,24.56182172680641,180.0479211203745,301.943530875927,212.5013996688404
755,Quintilla,9.81,36.04,0.1621,4.552,.1383570698529126,3.182485748411493,3.240721155888409,176.7077841711227,43.22910043467242,307.4671993854974
756,Lilliana,9.9,71.50,0.0500,7.834,.1483369707222857,3.195347826717764,20.35461610221598,208.0836803682627,5.268977882004813,177.5384009688178
757,Portlandia,10.20,32.09,0.1427,6.5837,.1085089768390939,2.372986700377547,8.166608815804858,22.53516523612141,44.07048966829469,331.8756161660456
758,Mancunia,8.16,85.48,0.1317,12.7253,.1513963747588462,3.187536800337506,5.61116949192531,106.198145451483,315.0930072703435,157.0100871654473
759,Vinifera,10.6,45.11,0.0548,14.229,.206404687457761,2.618149370509977,19.90990022807218,318.4258232058956,1.094755673446166,333.9547439273172
760,Massinga,7.96,71.29,0.2276,10.72,.2317077944006543,3.151012022162261,12.53328876659605,331.6656400864057,200.7413635363026,183.7842403608488
762,Pulcova,8.28,137.08,0.0458,5.839,.1030205484668339,3.155592782223033,13.08898522621355,305.76386938,189.2832029956291,243.3188391476452
764,Gedania,9.6,58.28,0.0840,24.9751,.09951569488536384,3.192248614645776,10.03193561031139,259.0106193710615,155.7115842114638,258.171960505122
766,Moguntia,10.15,31.28,0.1572,4.8164,.09571410055619961,3.022649924923344,10.0793684377204,7.875776360055077,72.63174719624095,40.96773548575221
769,Tatjana,9.0,106.44,0.0429,35.08,.1855076929679305,3.170194082886264,7.368103202610889,38.49788949194591,254.0318418640716,346.0435907890762
770,Bali,10.9,16.00,0.2483,5.8190,.1507391866591836,2.220796836758606,4.385075886639191,44.70815034738172,17.93366354855573,181.4602869637209
771,Libera,10.49,29.38,0.1303,5.892,.2485350495677946,2.65038839284511,14.93867430911767,218.2130456750642,227.3530459839354,131.1283477957313
772,Tanete,8.33,117.66,0.0594,17.258,.09184275450493284,3.000096389100276,28.85521974546478,63.85181419996343,145.8989505435969,50.10315316723351
773,Irmintraud,9.10,95.88,0.0440,6.7514,.08088255559744967,2.856836936636195,16.6888185191131,322.4103258969819,332.1636658329714,97.48053077021204
774,Armor,8.8,50.37,0.2529,25.107,.1699049538296058,3.044857446174645,5.561846852642909,250.2905905960261,28.6570712195462,129.1061386632036
775,Lumiere,10.3,33.59,0.1083,6.103,.07197163474680356,3.010894320666207,9.291147118605616,297.7622795417777,167.1058766367235,122.2304561363217
776,Berbericia,7.68,151.17,0.0655,7.668,.1638436197165996,2.93287244922507,18.2331450748932,79.772355649777,307.29494497,117.6134384702402
777,Gutemberga,9.7,65.57,0.0494,12.88,.1080899622382118,3.224817502485714,12.93827709885409,283.3150373735335,263.1019564906877,100.0410409631799
778,Theobalda,9.66,64.06,0.0589,11.659,.249942716480582,3.188086237650345,13.68762027996967,321.7096454555822,134.2899972727778,280.3800374174813
779,Nina,7.9,76.62,0.1440,11.186,.2265980678585765,2.664424712173779,14.57930990527935,283.7577380831491,49.29874481279857,207.8225915324488
780,Armenia,9.00,94.40,0.0498,19.891,.09713126352987678,3.112843842163582,19.08621733090962,144.8594354097069,214.7057629959954,238.5142100542691
781,Kartvelia,9.5,66.02,0.0704,19.04,.1156027566971324,3.218373425778308,19.1504368805594,138.1121715510153,156.2453550686122,319.8864437542861
782,Montefiore,11.3,11.88,0.2919,4.0728,.03851011508499053,2.179992295949944,5.260435532291374,80.50422423227963,81.54682056325288,127.4568336117431
783,Nora,11.0,40.02,0.0635,34.4,.2298623626959538,2.342187355023747,9.342105812663874,142.1301294739419,154.8174090444052,306.9387476150684
784,Pickeringia,9.2,89.42,0.0555,13.17,.2417800747583104,3.097348344887682,12.2881215158477,14.94795576420549,238.3342994362566,95.16757678193166
785,Zwetana,9.45,48.54,0.1245,8.8882,.210277840787889,2.569610997320758,12.7661272611536,71.89345398607038,131.5570409859021,124.6307946505066
786,Bredichina,8.65,91.60,0.0730,18.61,.1618975718426977,3.178314276148138,14.52970157959423,89.87255088288339,133.0609475830118,279.9066952928194
787,Moskva,9.7,27.51,0.2559,6.056,.1295679934402264,2.539050206132273,14.84959720993545,183.8922439654031,126.0714321414741,232.4143645430933
788,Hohensteina,8.6,103.68,0.0787,29.94,.1325519421343095,3.12650716471263,14.3349188313888,177.8422769272604,48.45503111811955,65.46701251776305
790,Pretoria,8.00,170.37,0.0384,10.37,.1510795954476123,3.411777149443185,20.52518839752662,252.0528476621396,38.72640532693383,353.2059075677178
791,Ani,9.25,103.52,0.0329,16.72,.1966170289563735,3.119513349028185,16.38723365144947,130.0225536598581,201.6067209782654,35.33834696298519
792,Metcalfia,10.33,60.73,0.0354,9.17,.1299547384456738,2.623450217200263,8.615795391981285,265.1386923485637,227.5778508087143,175.9652476686339
793,Arizona,10.26,28.95,0.1659,7.399,.1250325290809308,2.794565312085249,15.78894541002878,36.06411828117897,309.1348237884353,241.6823511768427
794,Irenaea,11.3,35.8,0.0502,9.14,.296141722980921,3.129673414944119,5.418284356433948,160.453525838694,131.6125226409634,34.46960885178107
795,Fini,9.9,74.66,0.0418,9.292,.1021800387437188,2.749303491492829,19.05832278995983,17.39476835451554,190.8154388187341,133.4347101893781
796,Sarita,9.12,44.96,0.1966,8.1755,.3194894345213705,2.635228218655354,19.04430635952089,33.20486676422523,329.7047012867449,162.5516941542905
798,Ruth,9.5,43.19,0.1587,8.550,.03790299003194936,3.015661069966592,9.223632377214244,214.4466840248361,40.78280093973011,215.2252831954197
799,Gudula,10.2,43.63,0.0704,14.814,.02136935237277016,2.541266194536103,5.282131252436407,164.8825162105244,235.774193098071,348.6016652272739
801,Helwerthia,11.55,33.23,0.0384,23.93,.07810402324604643,2.604018913403305,14.12447716444429,185.9913872809354,335.7011719997853,266.3660628016633
803,Picka,9.3,46.50,0.1181,5.0742,.06483804503520696,3.198937102800842,8.672542057389103,250.9857022993875,61.41416884879142,351.4468226175966
804,Hispania,7.84,157.58,0.0520,14.845,.1381252794820349,2.842852002422648,15.37667768076959,347.6369015574657,343.8319702133611,154.918899095827
805,Hormuthia,9.82,66.94,0.0465,9.510,.187094322178531,3.194119054092176,15.72664380060468,166.4449549618763,132.5361685766597,28.5993060243943
806,Gyldenia,10.1,62.63,0.0259,16.846,.07503985643267648,3.210635599769129,14.23647398466566,44.00282659837731,119.0406072313096,143.929216915715
807,Ceraskia,10.56,26.24,0.1532,7.4,.06652805733395933,3.016215766741306,11.31988479517746,132.221137352349,337.6588201221091,74.88655509723817
808,Merxia,9.70,32.49,0.2207,30.631,.1264272122594518,2.746626763436985,4.723252609278018,181.0661422138897,274.2379169463156,241.2698097602141
813,Baumeia,11.5,13.50,0.2027,10.544,.02589960292535872,2.223191237048106,6.295449686838441,51.97658755297118,314.6987993965482,352.6136369108552
814,Tauris,8.74,109.56,0.0470,35.8,.3080807671205097,3.153619534681128,21.82568690661383,88.79837002242553,296.8033648788149,254.9211282310395
815,Coppelia,10.7,21.1,0.2089,4.421,.07526168148785096,2.658065842688942,13.86175002466495,57.11919062082552,59.46922325313483,298.2423093738365
816,Juliana,10.4,59.85,0.0311,10.58,.1105774024755368,3.00426149712675,14.33168919420432,127.8728178153659,21.3292400398933,350.0290132825314
817,Annika,10.6,22.05,0.1740,10.56,.1784422529384558,2.590760231767564,11.33940406818548,125.6321615695603,284.5381422967772,308.8705968115863
818,Kapteynia,9.2,49.45,0.1655,16.35,.09491078798640531,3.169928650428886,15.66349341057407,70.83246566425298,293.2677628468113,293.4329179155719
823,Sisigambis,11.1,16.63,0.1793,146.,.0901665405850523,2.221616076109445,3.646047762263243,255.063748577658,218.8584871953882,357.7094494398069
824,Anastasia,10.41,34.14,0.1039,250.,.1366742824901477,2.792611534600615,8.126062193257075,141.4043058112128,142.1147644027667,318.4016961625309
825,Tanina,11.50,11.02,0.2624,6.940,.07538999490261099,2.225710033454455,3.400198015245987,101.4313486861502,111.5777244008997,239.3244842791796
826,Henrika,11.5,19.28,0.1435,5.9846,.2049164184557081,2.712369855066422,7.105059719730511,230.247408861996,36.89897144016078,330.522242632837
828,Lindemannia,10.33,53.39,0.0457,20.52,.03187970934583145,3.18943308471841,1.132046611856235,1.865598699164575,289.4743452271673,153.4671626265768
829,Academia,11.0,43.76,0.0484,7.891,.1002562611740998,2.579317539659937,8.283988102492346,352.5102538666026,41.34129796853899,210.4669580377773
830,Petropolitana,9.10,41.22,0.2382,39.0,.06164457327617107,3.211263279357948,3.816970600650956,340.7571876302589,85.90969601933419,319.7645169274322
834,Burnhamia,9.39,66.65,0.0698,13.875,.2037469424248295,3.187755223261758,3.956427212342658,182.9593981306643,90.18418460603195,222.1048809058967
838,Seraphina,10.09,59.81,0.0455,15.67,.1346944545494078,2.898215555200348,10.41438413879193,240.1255775422406,116.6538242550803,336.3563067533513
839,Valborg,10.6,20.39,0.3534,10.366,.1527093074674892,2.614534618062443,12.60880609824217,338.2292874768485,338.9113278874413,124.0350546131875
845,Naema,10.2,54.36,0.0788,20.892,.06906090440176035,2.937931594137099,12.61126468461463,43.16176715107626,295.6145611406332,233.4185872029364
846,Lipperta,10.26,52.41,0.0506,1641.,.182724206309594,3.127196600252744,.2642209740880434,261.5103779422695,129.2009503326663,280.5990884841939
847,Agnia,10.29,28.04,0.1720,14.827,.09410076001548219,2.784782036069643,2.482787193117043,271.0675011335444,130.6436734623971,80.27309289864012
849,Ara,8.10,61.82,0.2660,4.116,.199334613214483,3.147636937990377,19.52685805768571,228.3808845866709,63.37880666109347,330.1202163224184
850,Altona,9.60,80.90,0.0390,11.197,.1245041824398693,3.000333888690368,15.54318081116966,121.1559103303279,134.3657251066551,300.0627583301545
851,Zeissia,11.62,12.26,0.2646,9.34,.08993943807405953,2.228075860698417,2.391705426678656,141.2056295188073,7.600392070215468,283.3968661184829
852,Wladilena,10.0,23.01,0.3660,4.6134,.2750429204765562,2.362223132892825,23.01757115371873,27.30800435213982,282.3718246700961,344.6506263888735
853,Nansenia,11.67,27.00,0.0511,7.931,.1051763679972021,2.312276647500537,9.216571071370154,182.8693854152448,59.91928577270647,348.7146597252366
857,Glasenappia,11.32,15.03,0.2318,8.23,.08890344849048042,2.19014945550763,5.301086996934046,82.96710210241775,238.6410494078309,50.74018882778014
858,"El Djezair",10.3,23.51,0.3197,22.31,.1015424329611326,2.810647129814907,8.873652664242275,67.20768469686006,178.9590680427964,336.9308455269967
859,Bouzareah,9.7,73.97,0.0467,23.2,.1058035337910026,3.226811058430849,13.51035851159952,35.81591495377777,18.22620889471985,339.7656698166376
860,Ursina,10.26,29.32,0.1618,9.386,.1062352159783855,2.797023785790349,13.321396064915,309.4584134454072,20.09512146330819,123.0032376917271
861,Aida,9.60,66.85,0.0571,10.95,.1026272435080593,3.140176543946902,8.04945020484757,115.0380882437862,194.1069116961964,18.14765187959675
862,Franzia,9.8,27.26,0.1368,7.52,.07980839183238132,2.803004743998265,13.89956976380855,300.1470293935601,120.6972264429836,354.1901214686379
863,Benkoela,9.02,27.06,0.5952,7.03,.03015196309599839,3.202644819326248,25.42049193434624,116.9599530174001,94.46425639079621,310.8735658861504
865,Zubaida,11.6,17.77,0.0972,11.3533,.1944480748582631,2.417225395651316,13.34112189907295,177.0732124414274,301.5616349281129,27.76211113100607
866,Fatme,9.5,88.31,0.0473,20.03,.05535308927316285,3.123408815398022,8.64894443596102,91.2937758785951,259.2200537979873,41.64155260467865
867,Kovacia,11.4,24.04,0.0923,8.6772,.1291640970679358,3.065057191094982,5.976068026391367,46.84495548680454,69.88318697909143,106.861291381807
868,Lova,10.22,52.47,0.0524,41.3,.1494876746089771,2.702106107233211,5.838271416652097,115.7973079492712,287.2159603995569,140.2788436970656
869,Mellena,11.8,18.52,0.0565,6.5155,.2195006047975058,2.689812972003943,7.837155835143363,154.9237766969529,107.2871230256604,3.209121447397082
872,Holda,9.91,30.04,0.2127,5.945,.08028502244826903,2.730810661212823,7.369112972382263,194.79373596,18.18464280885795,236.5819055949031
